,Class,DIT,LCOM,RFC,WMC,Version
5939,org.apache.pdfbox.debugger.fontencodingpane.FontPane,1.0,2.0,8,3.0,2.0.30
5940,org.apache.pdfbox.debugger.fontencodingpane.SimpleFont,2.0,3.0,26,7.0,2.0.30
5941,org.apache.pdfbox.debugger.fontencodingpane.Type0Font,2.0,2.0,30,15.0,2.0.30
5942,org.apache.pdfbox.debugger.fontencodingpane.Type3Font,2.0,3.0,64,17.0,2.0.30
5943,org.apache.pdfbox.debugger.hexviewer.ASCIIPane,4.0,2.0,24,9.0,2.0.30
5944,org.apache.pdfbox.debugger.hexviewer.AddressPane,4.0,1.0,17,9.0,2.0.30
5945,org.apache.pdfbox.debugger.hexviewer.HexChangedEvent,1.0,2.0,3,3.0,2.0.30
5946,org.apache.pdfbox.debugger.hexviewer.HexEditor,5.0,1.0,58,14.0,2.0.30
5947,org.apache.pdfbox.debugger.hexviewer.HexModel,1.0,3.0,26,24.0,2.0.30
5948,org.apache.pdfbox.debugger.hexviewer.HexModelChangedEvent,1.0,2.0,3,3.0,2.0.30
5949,org.apache.pdfbox.debugger.hexviewer.HexPane,5.0,9.0,75,51.0,2.0.30
5950,org.apache.pdfbox.debugger.hexviewer.HexView,1.0,1.0,18,5.0,2.0.30
5951,org.apache.pdfbox.debugger.hexviewer.SelectEvent,1.0,2.0,3,3.0,2.0.30
5952,org.apache.pdfbox.debugger.hexviewer.StatusPane,5.0,1.0,13,3.0,2.0.30
5953,org.apache.pdfbox.debugger.hexviewer.UpperPane,5.0,1.0,11,3.0,2.0.30
5954,org.apache.pdfbox.debugger.pagepane.PagePane,1.0,6.0,114,46.0,2.0.30
5955,org.apache.pdfbox.debugger.pagepane.PagePane.RenderWorker,2.0,1.0,26,3.0,2.0.30
5956,org.apache.pdfbox.debugger.streampane.OperatorMarker,1.0,1.0,11,3.0,2.0.30
5957,org.apache.pdfbox.debugger.streampane.Stream,1.0,3.0,47,24.0,2.0.30
5958,org.apache.pdfbox.debugger.streampane.StreamImageView,1.0,2.0,55,10.0,2.0.30
5959,org.apache.pdfbox.debugger.streampane.StreamPane,1.0,2.0,50,18.0,2.0.30
5960,org.apache.pdfbox.debugger.streampane.StreamPane.DocumentCreator,2.0,1.0,62,39.0,2.0.30
5961,org.apache.pdfbox.debugger.streampane.StreamPaneView,1.0,1.0,13,4.0,2.0.30
5962,org.apache.pdfbox.debugger.streampane.StreamTextView,1.0,3.0,32,11.0,2.0.30
5963,org.apache.pdfbox.debugger.streampane.tooltip.ColorToolTip,1.0,4.0,13,6.0,2.0.30
5964,org.apache.pdfbox.debugger.streampane.tooltip.FontToolTip,1.0,2.0,15,7.0,2.0.30
5965,org.apache.pdfbox.debugger.streampane.tooltip.GToolTip,2.0,1.0,7,3.0,2.0.30
5966,org.apache.pdfbox.debugger.streampane.tooltip.KToolTip,2.0,1.0,19,7.0,2.0.30
5967,org.apache.pdfbox.debugger.streampane.tooltip.RGToolTip,2.0,1.0,7,3.0,2.0.30
5968,org.apache.pdfbox.debugger.streampane.tooltip.SCNToolTip,2.0,1.0,15,5.0,2.0.30
5969,org.apache.pdfbox.debugger.streampane.tooltip.ToolTipController,1.0,1.0,30,21.0,2.0.30
5970,org.apache.pdfbox.debugger.stringpane.StringPane,1.0,3.0,19,7.0,2.0.30
5971,org.apache.pdfbox.debugger.treestatus.TreeStatus,1.0,2.0,47,26.0,2.0.30
5972,org.apache.pdfbox.debugger.treestatus.TreeStatusPane,1.0,1.0,29,9.0,2.0.30
5973,org.apache.pdfbox.debugger.ui.ArrayEntry,1.0,3.0,6,6.0,2.0.30
5974,org.apache.pdfbox.debugger.ui.DebugLog,1.0,4.0,21,25.0,2.0.30
5975,org.apache.pdfbox.debugger.ui.DocumentEntry,1.0,2.0,12,5.0,2.0.30
5976,org.apache.pdfbox.debugger.ui.ErrorDialog,6.0,4.0,63,23.0,2.0.30
5977,org.apache.pdfbox.debugger.ui.FileOpenSaveDialog,1.0,1.0,17,13.0,2.0.30
5978,org.apache.pdfbox.debugger.ui.HighResolutionImageIcon,1.0,1.0,5,4.0,2.0.30
5979,org.apache.pdfbox.debugger.ui.ImageTypeMenu,2.0,1.0,18,19.0,2.0.30
5980,org.apache.pdfbox.debugger.ui.ImageUtil,1.0,1.0,13,7.0,2.0.30
5981,org.apache.pdfbox.debugger.ui.LogDialog,6.0,4.0,37,28.0,2.0.30
5982,org.apache.pdfbox.debugger.ui.MapEntry,1.0,3.0,8,8.0,2.0.30
5983,org.apache.pdfbox.debugger.ui.MenuBase,1.0,1.0,10,7.0,2.0.30
5984,org.apache.pdfbox.debugger.ui.OSXAdapter,1.0,1.0,33,26.0,2.0.30
5985,org.apache.pdfbox.debugger.ui.PDFTreeCellRenderer,6.0,2.0,43,49.0,2.0.30
5986,org.apache.pdfbox.debugger.ui.PDFTreeCellRenderer.OverlayIcon,2.0,1.0,8,4.0,2.0.30
5987,org.apache.pdfbox.debugger.ui.PDFTreeModel,1.0,8.0,46,39.0,2.0.30
5988,org.apache.pdfbox.debugger.ui.PageEntry,1.0,2.0,12,9.0,2.0.30
5989,org.apache.pdfbox.debugger.ui.PrintDpiMenu,2.0,1.0,15,11.0,2.0.30
5990,org.apache.pdfbox.debugger.ui.PrintDpiMenu.PrintDpiMenuItem,7.0,0.0,2,1.0,2.0.30
5991,org.apache.pdfbox.debugger.ui.ReaderBottomPanel,5.0,2.0,16,4.0,2.0.30
5992,org.apache.pdfbox.debugger.ui.RecentFiles,1.0,1.0,37,25.0,2.0.30
5993,org.apache.pdfbox.debugger.ui.RenderDestinationMenu,2.0,1.0,18,16.0,2.0.30
5994,org.apache.pdfbox.debugger.ui.RotationMenu,2.0,1.0,18,19.0,2.0.30
5995,org.apache.pdfbox.debugger.ui.Tree,5.0,1.0,59,44.0,2.0.30
5996,org.apache.pdfbox.debugger.ui.WindowPrefs,1.0,1.0,14,7.0,2.0.30
5997,org.apache.pdfbox.debugger.ui.ZoomMenu,2.0,2.0,26,17.0,2.0.30
5998,org.apache.pdfbox.debugger.ui.ZoomMenu.ZoomMenuItem,7.0,0.0,2,1.0,2.0.30
5999,org.apache.pdfbox.debugger.ui.textsearcher.SearchEngine,1.0,1.0,18,6.0,2.0.30
6000,org.apache.pdfbox.debugger.ui.textsearcher.SearchPanel,1.0,1.0,55,15.0,2.0.30
6001,org.apache.pdfbox.debugger.ui.textsearcher.Searcher,1.0,3.0,54,30.0,2.0.30
6002,org.apache.pdfbox.encryption.TestPublicKeyEncryption,1.0,6.0,80,17.0,2.0.30
6003,org.apache.pdfbox.encryption.TestSymmetricKeyEncryption,3.0,2.0,122,28.0,2.0.30
6004,org.apache.pdfbox.examples.ant.PDFToTextTask,3.0,1.0,18,5.0,2.0.30
6005,org.apache.pdfbox.examples.interactive.form.AddBorderToField,1.0,1.0,16,2.0,2.0.30
6006,org.apache.pdfbox.examples.interactive.form.CreateCheckBox,1.0,1.0,97,11.0,2.0.30
6007,org.apache.pdfbox.examples.interactive.form.CreateMultiWidgetsForm,1.0,1.0,36,2.0,2.0.30
6008,org.apache.pdfbox.examples.interactive.form.CreatePushButton,1.0,1.0,41,1.0,2.0.30
6009,org.apache.pdfbox.examples.interactive.form.CreateRadioButtons,1.0,1.0,76,9.0,2.0.30
6010,org.apache.pdfbox.examples.interactive.form.CreateSimpleForm,1.0,1.0,42,2.0,2.0.30
6011,org.apache.pdfbox.examples.interactive.form.CreateSimpleFormWithEmbeddedFont,1.0,1.0,41,2.0,2.0.30
6012,org.apache.pdfbox.examples.interactive.form.FieldTriggers,1.0,1.0,28,2.0,2.0.30
6013,org.apache.pdfbox.examples.interactive.form.FillFormField,1.0,1.0,10,3.0,2.0.30
6014,org.apache.pdfbox.examples.interactive.form.PrintFields,1.0,1.0,21,11.0,2.0.30
6015,org.apache.pdfbox.examples.interactive.form.SetField,1.0,1.0,21,15.0,2.0.30
6016,org.apache.pdfbox.examples.interactive.form.TestCreateSimpleForms,1.0,5.0,63,9.0,2.0.30
6017,org.apache.pdfbox.examples.interactive.form.UpdateFieldOnDocumentOpen,1.0,1.0,10,2.0,2.0.30
6018,org.apache.pdfbox.examples.lucene.IndexPDFFiles,1.0,1.0,36,16.0,2.0.30
6019,org.apache.pdfbox.examples.lucene.LucenePDFDocument,1.0,1.0,68,31.0,2.0.30
6020,org.apache.pdfbox.examples.pdfa.CreatePDFATest,3.0,1.0,33,3.0,2.0.30
6021,org.apache.pdfbox.examples.pdmodel.AddAnnotations,1.0,1.0,76,5.0,2.0.30
6022,org.apache.pdfbox.examples.pdmodel.AddImageToPDF,1.0,1.0,17,5.0,2.0.30
6023,org.apache.pdfbox.examples.pdmodel.AddJavascript,1.0,1.0,14,6.0,2.0.30
6024,org.apache.pdfbox.examples.pdmodel.AddMessageToEachPage,1.0,1.0,28,12.0,2.0.30
6025,org.apache.pdfbox.examples.pdmodel.AddMetadataFromDocInfo,1.0,1.0,41,6.0,2.0.30
6026,org.apache.pdfbox.examples.pdmodel.CreateBlankPDF,1.0,1.0,10,3.0,2.0.30
6027,org.apache.pdfbox.examples.pdmodel.CreateBookmarks,1.0,1.0,24,7.0,2.0.30
6028,org.apache.pdfbox.examples.pdmodel.CreateGradientShadingPDF,1.0,1.0,41,5.0,2.0.30
6029,org.apache.pdfbox.examples.pdmodel.CreateLandscapePDF,1.0,1.0,29,6.0,2.0.30
6030,org.apache.pdfbox.examples.pdmodel.CreatePDFA,1.0,1.0,43,4.0,2.0.30
6031,org.apache.pdfbox.examples.pdmodel.CreatePageLabels,1.0,1.0,15,2.0,2.0.30
6032,org.apache.pdfbox.examples.pdmodel.CreatePatternsPDF,1.0,1.0,33,2.0,2.0.30
6033,org.apache.pdfbox.examples.pdmodel.CreatePortableCollection,1.0,1.0,59,5.0,2.0.30
6034,org.apache.pdfbox.examples.pdmodel.CreateSeparationColorBox,1.0,1.0,23,2.0,2.0.30
6035,org.apache.pdfbox.examples.pdmodel.EmbeddedFiles,1.0,1.0,43,6.0,2.0.30
6036,org.apache.pdfbox.examples.pdmodel.EmbeddedFonts,1.0,1.0,18,2.0,2.0.30
6037,org.apache.pdfbox.examples.pdmodel.EmbeddedMultipleFonts,1.0,1.0,34,10.0,2.0.30
6038,org.apache.pdfbox.examples.pdmodel.EmbeddedVerticalFonts,1.0,1.0,22,2.0,2.0.30
6039,org.apache.pdfbox.examples.pdmodel.ExtractEmbeddedFiles,1.0,1.0,39,26.0,2.0.30
6040,org.apache.pdfbox.examples.pdmodel.ExtractMetadata,1.0,1.0,47,24.0,2.0.30
6041,org.apache.pdfbox.examples.pdmodel.ExtractTTFFonts,1.0,1.0,32,32.0,2.0.30
6042,org.apache.pdfbox.examples.pdmodel.GoToSecondBookmarkOnOpen,1.0,1.0,21,8.0,2.0.30
6043,org.apache.pdfbox.examples.pdmodel.HelloWorld,1.0,1.0,17,3.0,2.0.30
6044,org.apache.pdfbox.examples.pdmodel.HelloWorldTTF,1.0,1.0,19,3.0,2.0.30
6045,org.apache.pdfbox.examples.pdmodel.HelloWorldType1,1.0,1.0,20,3.0,2.0.30
6046,org.apache.pdfbox.examples.pdmodel.ImageToPDF,1.0,1.0,15,4.0,2.0.30
6047,org.apache.pdfbox.examples.pdmodel.PrintBookmarks,1.0,1.0,20,16.0,2.0.30
6048,org.apache.pdfbox.examples.pdmodel.PrintDocumentMetaData,1.0,1.0,27,8.0,2.0.30
6049,org.apache.pdfbox.examples.pdmodel.PrintURLs,1.0,1.0,32,14.0,2.0.30
6050,org.apache.pdfbox.examples.pdmodel.RemoveFirstPage,1.0,1.0,13,7.0,2.0.30
6051,org.apache.pdfbox.examples.pdmodel.ReplaceURLs,1.0,1.0,14,9.0,2.0.30
6052,org.apache.pdfbox.examples.pdmodel.RubberStamp,1.0,1.0,19,7.0,2.0.30
6053,org.apache.pdfbox.examples.pdmodel.RubberStampWithImage,1.0,1.0,51,9.0,2.0.30
6054,org.apache.pdfbox.examples.pdmodel.ShowColorBoxes,1.0,1.0,23,3.0,2.0.30
6055,org.apache.pdfbox.examples.pdmodel.ShowTextWithPositioning,1.0,1.0,38,7.0,2.0.30
6056,org.apache.pdfbox.examples.pdmodel.SuperimposePage,1.0,1.0,28,4.0,2.0.30
6057,org.apache.pdfbox.examples.pdmodel.TestCreateGradientShadingPDF,1.0,1.0,15,3.0,2.0.30
6058,org.apache.pdfbox.examples.pdmodel.TestCreateSignature,1.0,2.0,246,42.0,2.0.30
6059,org.apache.pdfbox.examples.pdmodel.TestEmbeddedFiles,1.0,1.0,11,1.0,2.0.30
6060,org.apache.pdfbox.examples.pdmodel.TestHelloWorld,1.0,1.0,15,4.0,2.0.30
6061,org.apache.pdfbox.examples.pdmodel.TestRubberStampWithImage,1.0,1.0,25,7.0,2.0.30
6062,org.apache.pdfbox.examples.pdmodel.UsingTextMatrix,1.0,1.0,25,9.0,2.0.30
6063,org.apache.pdfbox.examples.printing.OpaquePDFRenderer,2.0,2.0,17,4.0,2.0.30
6064,org.apache.pdfbox.examples.printing.OpaquePDFRenderer.OpaqueDrawObject,3.0,2.0,16,8.0,2.0.30
6065,org.apache.pdfbox.examples.printing.OpaquePDFRenderer.OpaquePageDrawer,4.0,0.0,3,1.0,2.0.30
6066,org.apache.pdfbox.examples.printing.OpaquePDFRenderer.OpaqueSetGraphicsStateParameters,2.0,2.0,14,5.0,2.0.30
6067,org.apache.pdfbox.examples.printing.Printing,1.0,5.0,39,14.0,2.0.30
6068,org.apache.pdfbox.examples.rendering.CustomGraphicsStreamEngine,3.0,3.0,38,20.0,2.0.30
6069,org.apache.pdfbox.examples.rendering.CustomPageDrawer,1.0,1.0,7,1.0,2.0.30
6070,org.apache.pdfbox.examples.rendering.CustomPageDrawer.MyPDFRenderer,2.0,1.0,4,2.0,2.0.30
6071,org.apache.pdfbox.examples.rendering.CustomPageDrawer.MyPageDrawer,4.0,3.0,35,6.0,2.0.30
6072,org.apache.pdfbox.examples.rendering.CustomPageDrawerTest,1.0,1.0,5,1.0,2.0.30
6073,org.apache.pdfbox.examples.signature.CMSProcessableInputStream,1.0,2.0,9,5.0,2.0.30
6074,org.apache.pdfbox.examples.signature.CreateEmbeddedTimeStamp,1.0,1.0,42,17.0,2.0.30
6075,org.apache.pdfbox.examples.signature.CreateEmptySignatureForm,1.0,1.0,25,2.0,2.0.30
6076,org.apache.pdfbox.examples.signature.CreateSignature,2.0,1.0,51,16.0,2.0.30
6077,org.apache.pdfbox.examples.signature.CreateSignatureBase,1.0,2.0,34,13.0,2.0.30
6078,org.apache.pdfbox.examples.signature.CreateSignedTimeStamp,1.0,2.0,36,11.0,2.0.30
6079,org.apache.pdfbox.examples.signature.CreateSignedTimestampBase,1.0,1.0,6,3.0,2.0.30
6080,org.apache.pdfbox.examples.signature.CreateVisibleSignature,2.0,1.0,98,30.0,2.0.30
6081,org.apache.pdfbox.examples.signature.CreateVisibleSignature2,2.0,1.0,156,43.0,2.0.30
6082,org.apache.pdfbox.examples.signature.ShowSignature,1.0,1.0,108,49.0,2.0.30
6083,org.apache.pdfbox.examples.signature.SigUtils,1.0,5.0,91,40.0,2.0.30
6084,org.apache.pdfbox.examples.signature.TSAClient,1.0,1.0,38,13.0,2.0.30
6085,org.apache.pdfbox.examples.signature.ValidationTimeStamp,1.0,1.0,27,7.0,2.0.30
6086,org.apache.pdfbox.examples.signature.cert.CRLVerifier,1.0,1.0,69,26.0,2.0.30
6087,org.apache.pdfbox.examples.signature.cert.CertificateVerificationException,3.0,0.0,4,2.0,2.0.30
6088,org.apache.pdfbox.examples.signature.cert.CertificateVerificationResult,1.0,3.0,5,5.0,2.0.30
6089,org.apache.pdfbox.examples.signature.cert.CertificateVerifier,1.0,1.0,78,34.0,2.0.30
6090,org.apache.pdfbox.examples.signature.cert.OcspHelper,1.0,1.0,98,51.0,2.0.30
6091,org.apache.pdfbox.examples.signature.cert.OcspHelper.SHA1DigestCalculator,1.0,2.0,10,3.0,2.0.30
6092,org.apache.pdfbox.examples.signature.cert.RevokedCertificateException,3.0,1.0,4,3.0,2.0.30
6093,org.apache.pdfbox.examples.signature.validation.AddValidationInformation,1.0,1.0,131,48.0,2.0.30
6094,org.apache.pdfbox.examples.signature.validation.CertInformationCollector,1.0,1.0,56,22.0,2.0.30
6095,org.apache.pdfbox.examples.signature.validation.CertInformationCollector.CertSignatureInformation,1.0,10.0,11,11.0,2.0.30
6096,org.apache.pdfbox.examples.signature.validation.CertInformationHelper,1.0,3.0,23,16.0,2.0.30
